2.586850260304518542e+03,2.645798990430867889e+03
2.631113936542347801e+03,5.236090078705530686e+03
2.325449048602088169e+03,3.476078517914921804e+02
6.584828943508556449e+02,5.604612314564915323e+03
3.659937758894045601e+03,2.420512566935449740e+03
2.939582000467358284e+03,2.006817871475747665e+02
2.686414720196230064e+03,8.185661056614172821e+02
3.010376461374633436e+03,1.859004014934180304e+03
9.864006106672190981e+02,3.815552955373658733e+03
6.823860667195127689e+02,4.086010461946880696e+03
3.478592816594474698e+03,5.215668951853121143e+03
6.048824753850991556e+02,3.129149585684785052e+03
1.759153383326797439e+03,3.587237698636838104e+03
1.589321853579954904e+03,4.519318011633597962e+03
1.323280577848882729e+02,3.817061519709629920e+03
3.479735400769297030e+03,2.845686979531386442e+03
1.121441447553205080e+03,3.397827521737597181e+03
1.693977558310298718e+03,2.480338040453343638e+03
5.793442633994834523e+02,8.379367277268126202e+01
3.247495861678472920e+03,4.084904512807678202e+03
1.986245944375723184e+03,4.629188943794363695e+03
5.174383945717398774e+02,4.695691909241216308e+03
1.368430341272395935e+03,4.026829103430925443e+03
1.161923527833857406e+03,2.447687207764296090e+03
2.572017072599784910e+02,4.574298209203057013e+03
3.573274281813527523e+03,4.941190672019895828e+03
2.762418218274143783e+03,6.954268818709987272e+02
3.273018064284574393e+03,3.018943933075476707e+03
2.792397262325775955e+03,3.491185117947395156e+03
8.304515478686471397e+02,1.358168762989618699e+03
4.208023132001878821e+02,4.754399801796073007e+03
2.506556464330420567e+03,4.099284966321502907e+03
3.587724443088541193e+02,3.311456335241179659e+03
2.935076530079912573e+03,1.473212286593084173e+03
3.300854546728682180e+03,4.652819000664068881e+03
2.340180286684242674e+03,4.645443150906767187e+03
2.287674290842206574e+03,5.199439592777251164e+03
1.966718590671561287e+03,5.289028222005639691e+03
2.495606703269040736e+03,5.623623214726180777e+03
9.744243362582755026e+02,3.989773352264505775e+03
2.951040915324001162e+03,2.464551615220492295e+03
7.237468884459492529e+02,1.745147435205042029e+03
1.717768755644045768e+02,1.557604193159812212e+03
1.721138583509350838e+03,2.220837905899968973e+03
3.122866336443110413e+03,4.074645902634829326e+03
3.103118282092487789e+03,1.962773579573883808e+03
3.323251752947842306e+03,2.987440254910517979e+03
3.022265663627933009e+03,3.339907914177015755e+03
2.656991506716355616e+03,3.439886216684474675e+03
6.933046112932099732e+02,5.620274130993885592e+03
2.181299815782272617e+03,1.187259851633521293e+03
1.637851378394401991e+03,3.146643989510182564e+02
2.832649454163360588e+03,3.536689144091591061e+03
1.805350066036936369e+03,4.828801023086009991e+03
3.037237199756176778e+03,1.615896525964173179e+03
3.898065318860288357e+02,4.741457970849336562e+03
1.743447504104545942e+03,1.955795727852864729e+03
2.029150409512923034e+03,2.605813757652416825e+03
2.338151989981179213e+02,2.786870758727590328e+03
4.071446719803343939e+01,3.993950200794384727e+03
1.454099487782335927e+03,1.467004315977606439e+03
3.418074091702303576e+03,3.467175327749999269e+03
1.957606420856962814e+03,1.222240374808402748e+03
2.581800123495102525e+03,4.817353115724231429e+03
1.376354306425691220e+03,4.039032941307436431e+03
1.789929763020901419e+03,3.502168462069001635e+03
2.659436593914752393e+03,4.280485674507068325e+03
2.570639862607929444e+03,3.301468674359664419e+03
1.921281518580101874e+03,4.991426830668242474e+03
1.371106149442329297e+03,1.593167366375642814e+03
3.244543609401805497e+03,5.191919753689689060e+03
3.611028085376673516e+03,4.561907642468053382e+03
1.797719315658403275e+03,1.153145172256098704e+03
1.926548656414269317e+03,5.690614324033776938e+03
2.532631481587623057e+03,4.139024264052248441e+02
1.222949378338967335e+03,3.587427141933038456e+03
3.209564830985008484e+03,2.873479086825993818e+02
8.534979070927576004e+02,1.229213489382970238e+03
6.281097806152111929e+01,2.790381691080177006e+03
7.043793984467034761e+02,4.024073866243423367e+02
2.912840422024168220e+03,4.480945473329968991e+03
3.628443562723243303e+03,2.001116679697784321e+03
3.408054697061670140e+03,1.837752430990379708e+03
1.119707696250273443e+01,4.425257579840817016e+03
5.078357786138533925e+02,5.056261015213550309e+03
1.446992836630275406e+03,3.657673515578722345e+03
1.159956085500740983e+03,2.185309715731756569e+03
6.353331219047389595e+02,4.959399660079183377e+03
8.740639600110267793e+02,2.288737233190610141e+02
4.180543644018182476e+02,3.964406537296365968e+03
7.715575756588146987e+02,4.635756833217211351e+03
4.924916709651326414e+02,1.939371393747616139e+03
1.147314470174268841e+01,3.874861995396911425e+03
3.632361093608867122e+03,1.220068412244128922e+03
1.031854592368766589e+03,5.151752181538711739e+03
2.316073764588016957e+02,3.353471114847608987e+03
6.072799235698106486e+02,4.888398589123748934e+03
3.364793420756950582e+03,7.070108990154343473e+02
3.596900091274611441e+03,3.935476680234940886e+03
1.618349874618615559e+03,6.486050148965118751e+02
3.430315240686288234e+03,5.388307076876863903e+03
8.629810270607940765e+02,4.842834424401304204e+03
2.299585515209942059e+03,5.595501504017616980e+02
8.614727261036383652e+02,6.545515715519389914e+02
3.696582454273125222e+03,3.559864601029514688e+03
7.692186673626866877e+02,4.153928103792421098e+03
2.498663078289163423e+03,5.646088299016074416e+03
2.051419421216351566e+03,5.506557601388293733e+03
1.441461285862542809e+03,1.076674146302676036e+03
6.814516345251418272e+01,3.673394636317281766e+03
2.299809994001162067e+03,2.352359073705998071e+03
1.888437992017424676e+03,4.136004403641210956e+03
2.728406190354212868e+03,5.391016357371672711e+03
2.754460601431817850e+03,2.436730967754625908e+03
3.885560563165791450e+02,1.775823799977099270e+03
3.241643866409040697e+02,3.426516040920299929e+03
