1.406838947396548519e+03,1.459957841412942116e+03
6.917385366142550538e+02,1.868740695830550067e+03
1.616637181691740807e+03,4.549024733787503465e+03
1.019672165372088671e+03,1.250142928418874135e+03
2.760196658406945517e+03,1.235373642348635258e+03
1.312821233820942552e+03,5.765307289294910333e+02
2.352911282092009515e+03,2.392013230090467459e+03
3.737275182379677517e+03,6.020299061214451513e+02
3.769617293395942852e+02,2.944650117841603787e+03
2.951574551267689230e+02,5.537904412487625450e+03
1.414145548729899474e+03,2.328620173779924869e+02
1.436877503384110241e+03,6.183387324871150668e+02
3.133123964650726521e+03,5.163492321656121021e+03
3.437074225391390883e+02,1.846968837308380444e+03
3.709290566566612597e+03,3.682379128749936172e+03
3.524591439151429768e+03,1.762773135218161087e+03
3.355314483532318263e+03,4.848561966075527380e+03
6.814370362256513545e+02,3.752304418738984623e+03
1.394808733273476946e+03,1.264580375936961900e+03
3.019223858205713441e+03,1.391504537714165508e+03
1.303779692906222635e+03,2.095448151835213935e+02
1.022607701640345965e+02,6.812314160509375824e+02
1.720476603592811102e+02,4.651241079524704219e+03
1.527706542729833245e+03,3.161690119953213525e+03
2.548388997007018588e+03,3.056407798878556605e+03
2.189057711901071343e+03,3.897120287439076037e+03
1.032061179602977063e+03,2.627800320572348028e+03
1.773286029366650837e+03,2.492084885664908597e+03
3.723241029735614120e+03,5.574794250743679186e+03
2.525744021078051446e+03,3.374574803154271649e+03
1.459176561079245857e+03,5.410456829178607450e+02
1.232842031609323840e+03,5.340149463023986755e+03
1.025201119817341606e+02,4.879317803270497279e+03
1.515395994231001168e+03,5.273426038165337559e+03
7.105794700437786560e+02,2.836354263889927552e+03
1.325711911109918674e+03,4.725612451761552393e+02
3.687656965411118563e+03,9.089027301016431011e+02
3.392221382997834098e+03,4.612373359210772833e+03
2.338350943020720479e+03,5.551579094970114056e+03
1.997875383306078902e+03,2.943010609509014103e+03
6.398676955026769519e+02,4.402492641937770713e+03
2.160797383476503910e+03,4.588557143604981320e+03
2.994573592379097136e+03,1.456356467276263402e+03
8.770378857749799408e+02,4.844272760678119084e+03
7.948747226037362168e+01,4.498760909394182818e+03
1.390827232083084937e+03,4.380110941841436215e+03
2.460021693218440760e+03,4.083328839026680271e+03
3.583458238882061778e+03,4.455733674319472811e+03
9.307755382680411458e+02,2.678012426745496668e+03
5.784066413620168987e+02,1.619578406099073618e+03
2.886662834143955024e+03,1.571324266221803327e+03
2.181916993128378181e+03,3.925977994013534953e+03
5.297238891947018828e+02,5.239507367112833890e+03
1.418418757864642657e+03,4.999499362151633250e+03
3.430038137159138842e+03,2.853347106610326136e+03
1.072942399615457362e+03,1.246832470847486775e+03
2.371369865892098915e+03,5.517927567412882127e+03
2.974592172530296921e+03,4.848117903986407327e+03
3.710963474882321407e+03,5.240877749558985670e+03
1.874720132111897044e+02,3.349145053487078712e+03
2.201294172814438298e+03,4.808037382825370969e+02
2.960317842023219782e+03,5.631651475106816633e+02
5.680220024361478863e+02,1.284291050631375811e+03
