2.929397618069247528e+03,4.339256876284049213e+03
2.595210404333853603e+03,3.859581986372768824e+03
1.249462680934804666e+03,5.100283710199221787e+03
3.115053545599143945e+03,2.065679797650448108e+03
3.410327049707720107e+03,1.661163145349022216e+03
3.550551324314370959e+03,3.571982952617907813e+03
1.358627194251077526e+03,4.172509941073949449e+03
9.692979557604655838e+02,1.166075023320667924e+03
1.837440072927200845e+03,4.761374606974738526e+03
2.006632294236835151e+03,2.743319162408393368e+03
2.556288631878377146e+03,5.610268576168906293e+03
3.119033827893951184e+03,4.284596494020739556e+03
5.634713966694005194e+02,3.665246083407117567e+03
2.487876589916653302e+03,4.400967557252185543e+03
9.098592632702429128e+00,2.612972521769569994e+03
3.021155865963654833e+03,1.354113247689276477e+03
1.108666088440206067e+03,3.243923317001164833e+03
2.271889851961814486e+02,4.057830099155054540e+03
4.476336008872921752e+02,3.793519097903955753e+03
7.253760443253161156e+02,2.827789255546875893e+02
1.014652335137373484e+03,3.725456508224838217e+03
6.041296624170391851e+02,4.907444388482479553e+03
1.102235558660197967e+03,3.445440900273219995e+03
1.530764123092401405e+03,2.513582754310874861e+03
2.595523472190937810e+03,3.750754065498962518e+03
2.158906925603662785e+03,4.055350764605113909e+03
1.634459935215639689e+03,4.166860177791229944e+03
2.753712536975906460e+03,5.150784749141944303e+03
4.146910082223977838e+02,3.596403075941167117e+03
1.101862346339270061e+03,2.903070786002772365e+02
3.527735397871401346e+03,3.157899761164512711e+03
2.679741737302018464e+03,1.345418749143512287e+03
3.326424759313176764e+03,3.651870773808058857e+03
3.719118539304318460e+02,2.218130563152443301e+03
1.173966263650719384e+03,5.409564617284207998e+03
6.185798984356457595e+02,4.491814295996945475e+03
2.366525746198754803e+02,1.130712043775465148e+01
5.565665598192553034e+02,5.348637105538304240e+03
2.954551259917543121e+03,3.747350751258035416e+03
1.758002080751908352e+03,6.291353436169315501e+02
7.892816709889750371e+01,5.388703381806280959e+03
2.321159445387719643e+03,7.002111920965649006e+01
4.637267062955186816e+02,3.628447325495221776e+03
4.108212472162329050e+02,2.430910334436970004e+02
9.428614700316402377e+02,1.717180791913299572e+03
2.642870364487127063e+03,5.544388098606194035e+03
3.503516314072830482e+03,2.921023682550052854e+03
4.215939794629881590e+02,5.324822165647457041e+03
2.263660441709026600e+03,6.977413181911549600e+01
3.442488246250315115e+03,3.772864142651402290e+03
7.285264959360968078e+02,4.912186807047988623e+03
1.360098068764329355e+03,2.249221247766863144e+03
1.534501054231841408e+03,1.337290718963911104e+03
2.421396103828001742e+03,4.832447777757792210e+03
1.009029048660674448e+03,2.653651601584107311e+02
4.427256899901857992e+02,1.669017539659262638e+03
3.070275315522657820e+03,4.069309667940763120e+02
3.065408113314234470e+03,4.886289782578621271e+03
1.011431496534495409e+03,5.615625196035432964e+03
2.570075714199073900e+03,6.291854375927408682e+02
2.726170197690079476e+03,9.195224972028211141e+02
1.792769956913013630e+03,3.244218638677578838e+03
2.110127512489283617e+03,1.903603094793026457e+03
2.223223442999223494e+02,3.692584383222986162e+03
4.875422455170674993e+02,6.647357968403787254e+02
1.005540968881386107e+03,5.056629714081379461e+03
1.514174371461063856e+03,3.752429849170741363e+03
